Height_mm,Area_mm2,X_centroid_translated,Y_centroid_translated,FARO_major_angle_X,FARO_minor_angle_Y,Aligned_major_angle_X,Aligned_minor_angle_Y,Major_axis_change,Minor_axis_change,Major_axis_change_str,Minor_axis_change_str,Translation_X,Translation_Y,eccentricity_mm,angle_from_bottom_deg
2690,220971.91,-6.9531,25.2224,75.51,75.51,3.57,3.57,71.94,71.94,75.51→3.57 (Δ=71.94),75.51→3.57 (Δ=71.94),70.79,252.31,6.9531,0.1500498582931003
2691,220001.33,-6.9289,24.4519,78.4,78.4,0.68,0.68,77.73,77.73,78.40→0.68 (Δ=77.73),78.40→0.68 (Δ=77.73),70.79,252.31,6.9289,0.14947132005236072
2692,220264.5,-7.0383,24.5614,76.58,76.58,2.5,2.5,74.08,74.08,76.58→2.50 (Δ=74.08),76.58→2.50 (Δ=74.08),70.79,252.31,7.0383,0.15177415947016967
2693,220310.64,-6.7886,25.1106,77.52,77.52,1.57,1.57,75.95,75.95,77.52→1.57 (Δ=75.95),77.52→1.57 (Δ=75.95),70.79,252.31,6.7886,0.14633456850080656
2694,220452.19,-6.7835,24.7693,80.05,80.05,0.97,0.97,79.08,79.08,80.05→0.97 (Δ=79.08),80.05→0.97 (Δ=79.08),70.79,252.31,6.7835,0.14616964164680055
2695,221797.97,-6.8781,25.2865,77.11,77.11,1.97,1.97,75.13,75.13,77.11→1.97 (Δ=75.13),77.11→1.97 (Δ=75.13),70.79,252.31,6.8781,0.1481523393876249
2696,220935.43,-6.725,24.9296,78.37,78.37,0.72,0.72,77.65,77.65,78.37→0.72 (Δ=77.65),78.37→0.72 (Δ=77.65),70.79,252.31,6.725,0.1448001867338634
2697,221175.19,-6.5274,24.701,77.82,77.82,1.26,1.26,76.56,76.56,77.82→1.26 (Δ=76.56),77.82→1.26 (Δ=76.56),70.79,252.31,6.5274,0.14049275794033317
2698,221880.0,-5.7968,24.7841,78.07,78.07,1.01,1.01,77.06,77.06,78.07→1.01 (Δ=77.06),78.07→1.01 (Δ=77.06),70.79,252.31,5.7968,0.12472085996549409
2699,221364.86,-6.2735,24.689,78.4,78.4,0.69,0.69,77.71,77.71,78.40→0.69 (Δ=77.71),78.40→0.69 (Δ=77.71),70.79,252.31,6.2735,0.13492657970233327
2700,220165.3,-6.2947,24.7117,79.32,79.32,0.24,0.24,79.08,79.08,79.32→0.24 (Δ=79.08),79.32→0.24 (Δ=79.08),70.79,252.31,6.2947,0.13533173455814076
2701,220730.73,-6.9254,24.325,77.41,77.41,1.68,1.68,75.73,75.73,77.41→1.68 (Δ=75.73),77.41→1.68 (Δ=75.73),70.79,252.31,6.9254,0.14883544595956577
2702,220680.41,-5.102,24.605,77.94,77.94,1.14,1.14,76.8,76.8,77.94→1.14 (Δ=76.80),77.94→1.14 (Δ=76.80),70.79,252.31,5.102,0.10960731551568446
2703,220935.82,-6.0385,24.7744,76.47,76.47,2.61,2.61,73.86,73.86,76.47→2.61 (Δ=73.86),76.47→2.61 (Δ=73.86),70.79,252.31,6.0385,0.1296776513581693
2704,220501.13,-5.8987,24.6204,76.44,76.44,2.64,2.64,73.8,73.8,76.44→2.64 (Δ=73.80),76.44→2.64 (Δ=73.80),70.79,252.31,5.8987,0.12662797465298822
2705,221194.25,-6.3159,24.9827,76.94,76.94,2.14,2.14,74.8,74.8,76.94→2.14 (Δ=74.80),76.94→2.14 (Δ=74.80),70.79,252.31,6.3159,0.13553323552762403
2706,221847.84,-6.4347,24.9053,77.66,77.66,1.42,1.42,76.24,76.24,77.66→1.42 (Δ=76.24),77.66→1.42 (Δ=76.24),70.79,252.31,6.4347,0.13803086454162478
2707,222735.67,-6.4037,24.7705,76.45,76.45,2.63,2.63,73.82,73.82,76.45→2.63 (Δ=73.82),76.45→2.63 (Δ=73.82),70.79,252.31,6.4037,0.13731447635129573
2708,222445.28,-5.7681,25.1458,79.28,79.28,0.2,0.2,79.08,79.08,79.28→0.20 (Δ=79.08),79.28→0.20 (Δ=79.08),70.79,252.31,5.7681,0.1236390844853068
2709,224141.35,-5.5359,25.2597,78.8,78.8,0.28,0.28,78.52,78.52,78.80→0.28 (Δ=78.52),78.80→0.28 (Δ=78.52),70.79,252.31,5.5359,0.11861752156181174
2710,223248.52,-6.3936,25.3972,77.89,77.89,1.19,1.19,76.7,76.7,77.89→1.19 (Δ=76.70),77.89→1.19 (Δ=76.70),70.79,252.31,6.3936,0.13694414890593812
2711,224647.36,-5.9856,25.0416,78.74,78.74,0.34,0.34,78.4,78.4,78.74→0.34 (Δ=78.40),78.74→0.34 (Δ=78.40),70.79,252.31,5.9856,0.1281573415220117
2712,223793.96,-5.72,25.0348,79.11,79.11,0.02,0.02,79.08,79.08,79.11→0.02 (Δ=79.08),79.11→0.02 (Δ=79.08),70.79,252.31,5.72,0.12242486367386164
2713,223734.03,-5.2759,24.8875,79.25,79.25,0.17,0.17,79.08,79.08,79.25→0.17 (Δ=79.08),79.25→0.17 (Δ=79.08),70.79,252.31,5.2759,0.11287767440258294
2714,223402.14,-5.3898,25.1453,78.9,78.9,0.18,0.18,78.71,78.71,78.90→0.18 (Δ=78.71),78.90→0.18 (Δ=78.71),70.79,252.31,5.3898,0.1152715101785034
2715,222896.52,-5.2171,25.0439,78.25,78.25,0.83,0.83,77.42,77.42,78.25→0.83 (Δ=77.42),78.25→0.83 (Δ=77.42),70.79,252.31,5.2171,0.11153635586179587
2716,222092.27,-5.072,24.9537,78.76,78.76,0.33,0.33,78.43,78.43,78.76→0.33 (Δ=78.43),78.76→0.33 (Δ=78.43),70.79,252.31,5.072,0.10839382581043255
2717,221591.69,-5.5222,24.9826,78.88,78.88,0.2,0.2,78.68,78.68,78.88→0.20 (Δ=78.68),78.88→0.20 (Δ=78.68),70.79,252.31,5.5222,0.11797103151091197
2718,220500.14,-6.0855,25.3426,79.31,79.31,0.23,0.23,79.08,79.08,79.31→0.23 (Δ=79.08),79.31→0.23 (Δ=79.08),70.79,252.31,6.0855,0.12995634301184822
2719,220202.48,-5.774,24.9371,77.44,77.44,1.64,1.64,75.8,75.8,77.44→1.64 (Δ=75.80),77.44→1.64 (Δ=75.80),70.79,252.31,5.774,0.12325831615559983
2720,219775.23,-5.5946,24.771,77.64,77.64,1.45,1.45,76.19,76.19,77.64→1.45 (Δ=76.19),77.64→1.45 (Δ=76.19),70.79,252.31,5.5946,0.11938417287517844
2721,220231.46,-6.176,24.6038,78.23,78.23,0.85,0.85,77.38,77.38,78.23→0.85 (Δ=77.38),78.23→0.85 (Δ=77.38),70.79,252.31,6.176,0.13174166443314514
2722,220721.39,-5.7556,24.9182,76.26,76.26,2.82,2.82,73.44,73.44,76.26→2.82 (Δ=73.44),76.26→2.82 (Δ=73.44),70.79,252.31,5.7556,0.12272835288802121
2723,219654.12,-6.4172,24.9284,77.68,77.68,1.41,1.41,76.27,76.27,77.68→1.41 (Δ=76.27),77.68→1.41 (Δ=76.27),70.79,252.31,6.4172,0.1367848875642
2724,220221.31,-5.4649,24.9175,78.79,78.79,0.29,0.29,78.51,78.51,78.79→0.29 (Δ=78.51),78.79→0.29 (Δ=78.51),70.79,252.31,5.4649,0.11644301761755968
2725,220539.12,-5.1775,24.9615,78.55,78.55,0.53,0.53,78.02,78.02,78.55→0.53 (Δ=78.02),78.55→0.53 (Δ=78.02),70.79,252.31,5.1775,0.11027826472592632
2726,219630.9,-6.2583,24.9429,78.72,78.72,0.37,0.37,78.35,78.35,78.72→0.37 (Δ=78.35),78.72→0.37 (Δ=78.35),70.79,252.31,6.2583,0.1332491752012825
2727,220046.54,-5.935,25.0301,78.46,78.46,0.62,0.62,77.84,77.84,78.46→0.62 (Δ=77.84),78.46→0.62 (Δ=77.84),70.79,252.31,5.935,0.12631868516350886
2728,220214.92,-5.2039,24.9148,78.87,78.87,0.21,0.21,78.65,78.65,78.87→0.21 (Δ=78.65),78.87→0.21 (Δ=78.65),70.79,252.31,5.2039,0.11071709464834296
2729,220466.89,-5.3883,25.4028,79.04,79.04,0.04,0.04,79.0,79.0,79.04→0.04 (Δ=79.00),79.04→0.04 (Δ=79.00),70.79,252.31,5.3883,0.1145977865886009
2730,218630.43,-5.1749,25.193,78.77,78.77,0.31,0.31,78.46,78.46,78.77→0.31 (Δ=78.46),78.77→0.31 (Δ=78.46),70.79,252.31,5.1749,0.11001839146327547
2731,218648.86,-5.4447,25.156,78.46,78.46,0.63,0.63,77.83,77.83,78.46→0.63 (Δ=77.83),78.46→0.63 (Δ=77.83),70.79,252.31,5.4447,0.11571138968882717
2732,217927.77,-5.0489,24.7386,79.05,79.05,0.03,0.03,79.01,79.01,79.05→0.03 (Δ=79.01),79.05→0.03 (Δ=79.01),70.79,252.31,5.0489,0.10726003828399841
2733,217535.02,-4.6456,24.9975,79.19,79.19,0.1,0.1,79.08,79.08,79.19→0.10 (Δ=79.08),79.19→0.10 (Δ=79.08),70.79,252.31,4.6456,0.09865567466777052
2734,218636.57,-6.3919,24.9423,77.57,77.57,1.51,1.51,76.06,76.06,77.57→1.51 (Δ=76.06),77.57→1.51 (Δ=76.06),70.79,252.31,6.3919,0.13569033286228735
2735,217642.25,-6.5984,25.0025,77.57,77.57,1.51,1.51,76.06,76.06,77.57→1.51 (Δ=76.06),77.57→1.51 (Δ=76.06),70.79,252.31,6.5984,0.14002211811019866
2736,218693.9,-5.9905,25.2981,77.19,77.19,1.89,1.89,75.3,75.3,77.19→1.89 (Δ=75.30),77.19→1.89 (Δ=75.30),70.79,252.31,5.9905,0.1270750849282447
2737,219566.46,-6.1976,25.2042,76.45,76.45,2.63,2.63,73.83,73.83,76.45→2.63 (Δ=73.83),76.45→2.63 (Δ=73.83),70.79,252.31,6.1976,0.13141957823095948
2738,219401.66,-6.0887,25.0172,77.14,77.14,1.94,1.94,75.2,75.2,77.14→1.94 (Δ=75.20),77.14→1.94 (Δ=75.20),70.79,252.31,6.0887,0.1290626055053572
2739,220123.09,-6.7513,25.5776,75.78,75.78,3.3,3.3,72.48,72.48,75.78→3.30 (Δ=72.48),75.78→3.30 (Δ=72.48),70.79,252.31,6.7513,0.14305480489111239
2740,220031.96,-6.7886,25.0154,76.73,76.73,2.36,2.36,74.37,74.37,76.73→2.36 (Δ=74.37),76.73→2.36 (Δ=74.37),70.79,252.31,6.7886,0.1437919823323943
2741,220714.58,-6.9909,25.3574,76.37,76.37,2.72,2.72,73.65,73.65,76.37→2.72 (Δ=73.65),76.37→2.72 (Δ=73.65),70.79,252.31,6.9909,0.1480222372000634
2742,220161.67,-6.9107,25.1964,77.18,77.18,1.9,1.9,75.28,75.28,77.18→1.90 (Δ=75.28),77.18→1.90 (Δ=75.28),70.79,252.31,6.9107,0.146270071407891
2743,220870.75,-6.1704,25.593,77.12,77.12,1.96,1.96,75.15,75.15,77.12→1.96 (Δ=75.15),77.12→1.96 (Δ=75.15),70.79,252.31,6.1704,0.13055290474917647
2744,221327.13,-5.8429,25.0686,78.6,78.6,0.49,0.49,78.11,78.11,78.60→0.49 (Δ=78.11),78.60→0.49 (Δ=78.11),70.79,252.31,5.8429,0.12357806976643845
2745,220430.39,-5.6255,25.3333,78.23,78.23,0.86,0.86,77.37,77.37,78.23→0.86 (Δ=77.37),78.23→0.86 (Δ=77.37),70.79,252.31,5.6255,0.11893614195171541
2746,219968.67,-5.4448,25.4033,77.78,77.78,1.31,1.31,76.47,76.47,77.78→1.31 (Δ=76.47),77.78→1.31 (Δ=76.47),70.79,252.31,5.4448,0.11507327216384287
2747,219342.24,-5.4978,25.2409,77.8,77.8,1.28,1.28,76.52,76.52,77.80→1.28 (Δ=76.52),77.80→1.28 (Δ=76.52),70.79,252.31,5.4978,0.11615055497792086
2748,219632.43,-5.2283,25.3861,77.1,77.1,1.98,1.98,75.11,75.11,77.10→1.98 (Δ=75.11),77.10→1.98 (Δ=75.11),70.79,252.31,5.2283,0.11041620095535523
2749,219359.49,-4.9726,25.1061,79.33,79.33,0.25,0.25,79.08,79.08,79.33→0.25 (Δ=79.08),79.33→0.25 (Δ=79.08),70.79,252.31,4.9726,0.10497740397831655
2750,219525.63,-5.714,25.2681,77.61,77.61,1.47,1.47,76.13,76.13,77.61→1.47 (Δ=76.13),77.61→1.47 (Δ=76.13),70.79,252.31,5.714,0.12058475166335317
2751,219715.26,-5.7577,25.3611,78.36,78.36,0.72,0.72,77.64,77.64,78.36→0.72 (Δ=77.64),78.36→0.72 (Δ=77.64),70.79,252.31,5.7577,0.12146222957271954
2752,218201.7,-5.942,25.4657,78.1,78.1,0.98,0.98,77.12,77.12,78.10→0.98 (Δ=77.12),78.10→0.98 (Δ=77.12),70.79,252.31,5.942,0.12530400408282433
2753,219824.22,-5.7303,25.6336,77.45,77.45,1.63,1.63,75.82,75.82,77.45→1.63 (Δ=75.82),77.45→1.63 (Δ=75.82),70.79,252.31,5.7303,0.120795260816486
2754,220401.77,-5.3168,25.4321,79.88,79.88,0.8,0.8,79.08,79.08,79.88→0.80 (Δ=79.08),79.88→0.80 (Δ=79.08),70.79,252.31,5.3168,0.11203744473922717
2755,221318.33,-6.5133,25.094,79.3,79.3,0.22,0.22,79.08,79.08,79.30→0.22 (Δ=79.08),79.30→0.22 (Δ=79.08),70.79,252.31,6.5133,0.1371999586080499
2756,220487.43,-6.7776,25.3371,78.4,78.4,0.68,0.68,77.71,77.71,78.40→0.68 (Δ=77.71),78.40→0.68 (Δ=77.71),70.79,252.31,6.7776,0.14271483723862105
2757,220199.94,-6.0883,25.4108,78.86,78.86,0.22,0.22,78.64,78.64,78.86→0.22 (Δ=78.64),78.86→0.22 (Δ=78.64),70.79,252.31,6.0883,0.12815331105518712
2758,220579.61,-5.7124,25.2566,79.03,79.03,0.05,0.05,78.98,78.98,79.03→0.05 (Δ=78.98),79.03→0.05 (Δ=78.98),70.79,252.31,5.7124,0.1201968162902645
2759,221009.83,-6.6064,25.6444,78.81,78.81,0.27,0.27,78.54,78.54,78.81→0.27 (Δ=78.54),78.81→0.27 (Δ=78.54),70.79,252.31,6.6064,0.1389567164628505
2760,220596.8,-6.4138,25.1012,78.38,78.38,0.7,0.7,77.68,77.68,78.38→0.70 (Δ=77.68),78.38→0.70 (Δ=77.68),70.79,252.31,6.4138,0.1348561438686578
2761,220400.32,-5.5726,25.3749,79.06,79.06,0.02,0.02,79.04,79.04,79.06→0.02 (Δ=79.04),79.06→0.02 (Δ=79.04),70.79,252.31,5.5726,0.11712619815048107
2762,220730.52,-6.7144,25.7458,76.68,76.68,2.4,2.4,74.28,74.28,76.68→2.40 (Δ=74.28),76.68→2.40 (Δ=74.28),70.79,252.31,6.7144,0.14107297563285548
2763,219924.36,-6.2277,26.1176,78.59,78.59,0.49,0.49,78.1,78.1,78.59→0.49 (Δ=78.10),78.59→0.49 (Δ=78.10),70.79,252.31,6.2277,0.13079923248261935
2764,219991.68,-6.6776,25.6755,79.28,79.28,0.2,0.2,79.08,79.08,79.28→0.20 (Δ=79.08),79.28→0.20 (Δ=79.08),70.79,252.31,6.6776,0.14019697094086042
2765,221119.71,-6.6644,25.8529,79.26,79.26,0.18,0.18,79.08,79.08,79.26→0.18 (Δ=79.08),79.26→0.18 (Δ=79.08),70.79,252.31,6.6644,0.13986858405981534
2766,220961.83,-6.8122,25.4054,79.27,79.27,0.19,0.19,79.08,79.08,79.27→0.19 (Δ=79.08),79.27→0.19 (Δ=79.08),70.79,252.31,6.8122,0.14291816173412714
2767,222582.44,-6.9136,25.5847,78.51,78.51,0.57,0.57,77.94,77.94,78.51→0.57 (Δ=77.94),78.51→0.57 (Δ=77.94),70.79,252.31,6.9136,0.14499240690656154
2768,222645.04,-6.6322,25.0565,78.22,78.22,0.86,0.86,77.36,77.36,78.22→0.86 (Δ=77.36),78.22→0.86 (Δ=77.36),70.79,252.31,6.6322,0.1390400010847617
2769,224382.92,-6.1185,25.5758,78.8,78.8,0.29,0.29,78.51,78.51,78.80→0.29 (Δ=78.51),78.80→0.29 (Δ=78.51),70.79,252.31,6.1185,0.12822371679059247
2770,224397.57,-5.7103,25.1574,79.14,79.14,0.06,0.06,79.08,79.08,79.14→0.06 (Δ=79.08),79.14→0.06 (Δ=79.08),70.79,252.31,5.7103,0.11962545314445133
2771,223767.86,-6.2259,25.0271,78.89,78.89,0.19,0.19,78.7,78.7,78.89→0.19 (Δ=78.70),78.89→0.19 (Δ=78.70),70.79,252.31,6.2259,0.13037908551288496
2772,224064.14,-5.2737,24.9593,78.85,78.85,0.23,0.23,78.62,78.62,78.85→0.23 (Δ=78.62),78.85→0.23 (Δ=78.62),70.79,252.31,5.2737,0.11039838453866076
2773,223322.04,-5.5641,25.1131,77.55,77.55,1.53,1.53,76.02,76.02,77.55→1.53 (Δ=76.02),77.55→1.53 (Δ=76.02),70.79,252.31,5.5641,0.11643499194179256
2774,223549.43,-5.6516,25.2349,77.81,77.81,1.28,1.28,76.53,76.53,77.81→1.28 (Δ=76.53),77.81→1.28 (Δ=76.53),70.79,252.31,5.6516,0.11822284335472365
2775,223399.31,-5.4665,25.1787,77.58,77.58,1.5,1.5,76.08,76.08,77.58→1.50 (Δ=76.08),77.58→1.50 (Δ=76.08),70.79,252.31,5.4665,0.11430911064031057
2776,222653.62,-5.0717,25.1869,79.75,79.75,0.67,0.67,79.08,79.08,79.75→0.67 (Δ=79.08),79.75→0.67 (Δ=79.08),70.79,252.31,5.0717,0.10601483886708901
2777,222334.11,-5.3589,24.9837,78.82,78.82,0.26,0.26,78.56,78.56,78.82→0.26 (Δ=78.56),78.82→0.26 (Δ=78.56),70.79,252.31,5.3589,0.11197737487547814
2778,222133.2,-4.4697,25.2305,78.9,78.9,0.18,0.18,78.72,78.72,78.90→0.18 (Δ=78.72),78.90→0.18 (Δ=78.72),70.79,252.31,4.4697,0.09336300365467178
2779,221141.78,-5.3726,25.2232,78.9,78.9,0.18,0.18,78.72,78.72,78.90→0.18 (Δ=78.72),78.90→0.18 (Δ=78.72),70.79,252.31,5.3726,0.11218181911664309
2780,220363.73,-6.138,25.3876,78.9,78.9,0.18,0.18,78.71,78.71,78.90→0.18 (Δ=78.71),78.90→0.18 (Δ=78.71),70.79,252.31,6.138,0.1281169065641142
2781,220930.94,-6.3921,25.6472,76.32,76.32,2.77,2.77,73.55,73.55,76.32→2.77 (Δ=73.55),76.32→2.77 (Δ=73.55),70.79,252.31,6.3921,0.13337206508593588
2782,220038.72,-6.3632,25.958,77.59,77.59,1.49,1.49,76.1,76.1,77.59→1.49 (Δ=76.10),77.59→1.49 (Δ=76.10),70.79,252.31,6.3632,0.13272073247356414
2783,220616.49,-6.5376,25.9577,78.67,78.67,0.42,0.42,78.25,78.25,78.67→0.42 (Δ=78.25),78.67→0.42 (Δ=78.25),70.79,252.31,6.5376,0.1363086541000269
2784,221232.93,-7.1381,25.5302,78.74,78.74,0.34,0.34,78.41,78.41,78.74→0.34 (Δ=78.41),78.74→0.34 (Δ=78.41),70.79,252.31,7.1381,0.1487748579729764
2785,220787.54,-6.3716,25.6962,77.1,77.1,1.98,1.98,75.12,75.12,77.10→1.98 (Δ=75.12),77.10→1.98 (Δ=75.12),70.79,252.31,6.3716,0.13275095836164622
2786,221096.45,-6.5535,25.8917,79.07,79.07,0.02,0.02,79.05,79.05,79.07→0.02 (Δ=79.05),79.07→0.02 (Δ=79.05),70.79,252.31,6.5535,0.13649115984885296
2787,221107.06,-6.1874,25.9033,79.49,79.49,0.4,0.4,79.08,79.08,79.49→0.40 (Δ=79.08),79.49→0.40 (Δ=79.08),70.79,252.31,6.1874,0.128819516282973
2788,221448.82,-6.1577,25.0843,76.92,76.92,2.17,2.17,74.75,74.75,76.92→2.17 (Δ=74.75),76.92→2.17 (Δ=74.75),70.79,252.31,6.1577,0.1281546070278181
2789,221401.5,-6.1422,25.3076,78.18,78.18,0.9,0.9,77.28,77.28,78.18→0.90 (Δ=77.28),78.18→0.90 (Δ=77.28),70.79,252.31,6.1422,0.12778560400179412
2790,220469.07,-6.0313,25.3778,78.4,78.4,0.68,0.68,77.72,77.72,78.40→0.68 (Δ=77.72),78.40→0.68 (Δ=77.72),70.79,252.31,6.0313,0.12543284316257264
2791,220869.2,-5.7668,25.1527,77.08,77.08,2.0,2.0,75.09,75.09,77.08→2.00 (Δ=75.09),77.08→2.00 (Δ=75.09),70.79,252.31,5.7668,0.1198885410285352
2792,220334.56,-6.4795,25.5575,77.79,77.79,1.29,1.29,76.5,76.5,77.79→1.29 (Δ=76.50),77.79→1.29 (Δ=76.50),70.79,252.31,6.4795,0.13465626399548375
2793,220114.7,-7.4561,25.9223,77.89,77.89,1.19,1.19,76.7,76.7,77.89→1.19 (Δ=76.70),77.89→1.19 (Δ=76.70),70.79,252.31,7.4561,0.15489558407476675
2794,221534.91,-6.4439,25.631,77.55,77.55,1.54,1.54,76.01,76.01,77.55→1.54 (Δ=76.01),77.55→1.54 (Δ=76.01),70.79,252.31,6.4439,0.13381935565919575
2795,221208.95,-6.7359,25.928,79.56,79.56,0.47,0.47,79.08,79.08,79.56→0.47 (Δ=79.08),79.56→0.47 (Δ=79.08),70.79,252.31,6.7359,0.13983256339694977
2796,223563.98,-7.8803,25.5891,77.45,77.45,1.63,1.63,75.82,75.82,77.45→1.63 (Δ=75.82),77.45→1.63 (Δ=75.82),70.79,252.31,7.8803,0.16353013592358379
2797,224078.7,-7.3148,25.4925,77.84,77.84,1.24,1.24,76.6,76.6,77.84→1.24 (Δ=76.60),77.84→1.24 (Δ=76.60),70.79,252.31,7.3148,0.15174011156131603
2798,223346.26,-7.4621,25.44,79.62,79.62,0.54,0.54,79.08,79.08,79.62→0.54 (Δ=79.08),79.62→0.54 (Δ=79.08),70.79,252.31,7.4621,0.15473970206774146
2799,224280.76,-7.0389,25.5079,77.8,77.8,1.28,1.28,76.53,76.53,77.80→1.28 (Δ=76.53),77.80→1.28 (Δ=76.53),70.79,252.31,7.0389,0.14591113985970136
2800,224458.61,-7.1027,25.4444,78.93,78.93,0.15,0.15,78.78,78.78,78.93→0.15 (Δ=78.78),78.93→0.15 (Δ=78.78),70.79,252.31,7.1027,0.1471804115842956
2801,223733.01,-6.8543,25.5832,77.93,77.93,1.16,1.16,76.77,76.77,77.93→1.16 (Δ=76.77),77.93→1.16 (Δ=76.77),70.79,252.31,6.8543,0.14198179958369445
2802,224272.96,-6.6822,25.4952,79.25,79.25,0.17,0.17,79.08,79.08,79.25→0.17 (Δ=79.08),79.25→0.17 (Δ=79.08),70.79,252.31,6.6822,0.13836686432097853
2803,224489.79,-7.0004,25.9884,78.75,78.75,0.33,0.33,78.42,78.42,78.75→0.33 (Δ=78.42),78.75→0.33 (Δ=78.42),70.79,252.31,7.0004,0.14490336696733172
2804,223402.65,-5.9944,25.7667,77.6,77.6,1.49,1.49,76.11,76.11,77.60→1.49 (Δ=76.11),77.60→1.49 (Δ=76.11),70.79,252.31,5.9944,0.1240351333284366
2805,222650.25,-6.3154,25.6291,78.01,78.01,1.07,1.07,76.94,76.94,78.01→1.07 (Δ=76.94),78.01→1.07 (Δ=76.94),70.79,252.31,6.3154,0.1306300140694019
2806,222580.42,-6.3002,25.6451,79.64,79.64,0.56,0.56,79.08,79.08,79.64→0.56 (Δ=79.08),79.64→0.56 (Δ=79.08),70.79,252.31,6.3002,0.13026858465856697
2807,221475.32,-5.4434,25.5279,78.03,78.03,1.05,1.05,76.98,76.98,78.03→1.05 (Δ=76.98),78.03→1.05 (Δ=76.98),70.79,252.31,5.4434,0.11251206540837837
2808,221539.6,-6.1573,26.1602,78.08,78.08,1.01,1.01,77.07,77.07,78.08→1.01 (Δ=77.07),78.08→1.01 (Δ=77.07),70.79,252.31,6.1573,0.12722204233867057
2809,219999.09,-6.1911,26.2192,79.43,79.43,0.34,0.34,79.08,79.08,79.43→0.34 (Δ=79.08),79.43→0.34 (Δ=79.08),70.79,252.31,6.1911,0.12787430121734086
2810,220273.58,-5.5596,26.3525,78.93,78.93,0.15,0.15,78.78,78.78,78.93→0.15 (Δ=78.78),78.93→0.15 (Δ=78.78),70.79,252.31,5.5596,0.11478961786999087
2811,219744.13,-6.3738,26.2682,77.92,77.92,1.17,1.17,76.75,76.75,77.92→1.17 (Δ=76.75),77.92→1.17 (Δ=76.75),70.79,252.31,6.3738,0.13155302511690342
2812,220668.18,-6.0944,26.4512,79.55,79.55,0.47,0.47,79.08,79.08,79.55→0.47 (Δ=79.08),79.55→0.47 (Δ=79.08),70.79,252.31,6.0944,0.1257410291969188
2813,220822.4,-6.3234,26.4138,79.99,79.99,0.91,0.91,79.08,79.08,79.99→0.91 (Δ=79.08),79.99→0.91 (Δ=79.08),70.79,252.31,6.3234,0.13041882881290784
2814,220568.16,-6.4306,26.5194,77.68,77.68,1.4,1.4,76.28,76.28,77.68→1.40 (Δ=76.28),77.68→1.40 (Δ=76.28),70.79,252.31,6.4306,0.13258207344845147
2815,221229.58,-6.2782,26.5336,79.39,79.39,0.31,0.31,79.08,79.08,79.39→0.31 (Δ=79.08),79.39→0.31 (Δ=79.08),70.79,252.31,6.2782,0.12939343575959258
2816,221290.79,-6.648,26.7473,79.1,79.1,0.02,0.02,79.08,79.08,79.10→0.02 (Δ=79.08),79.10→0.02 (Δ=79.08),70.79,252.31,6.648,0.13696570177884296
2817,220352.92,-5.7578,26.3402,77.89,77.89,1.2,1.2,76.69,76.69,77.89→1.20 (Δ=76.69),77.89→1.20 (Δ=76.69),70.79,252.31,5.7578,0.11858273481044247
2818,220621.73,-5.8019,26.3705,78.01,78.01,1.07,1.07,76.95,76.95,78.01→1.07 (Δ=76.95),78.01→1.07 (Δ=76.95),70.79,252.31,5.8019,0.11944804224185794
2819,220757.49,-5.5372,26.3014,79.72,79.72,0.64,0.64,79.08,79.08,79.72→0.64 (Δ=79.08),79.72→0.64 (Δ=79.08),70.79,252.31,5.5372,0.11395753303765467
2820,220347.15,-5.8788,26.5245,78.4,78.4,0.69,0.69,77.71,77.71,78.40→0.69 (Δ=77.71),78.40→0.69 (Δ=77.71),70.79,252.31,5.8788,0.12094431896529986
2821,220357.74,-5.815,26.5186,77.61,77.61,1.47,1.47,76.14,76.14,77.61→1.47 (Δ=76.14),77.61→1.47 (Δ=76.14),70.79,252.31,5.815,0.11958882772607048
2822,220351.26,-6.0478,26.4698,78.91,78.91,0.17,0.17,78.74,78.74,78.91→0.17 (Δ=78.74),78.91→0.17 (Δ=78.74),70.79,252.31,6.0478,0.12433185196984217
2823,220938.42,-6.722,26.6387,78.95,78.95,0.14,0.14,78.81,78.81,78.95→0.14 (Δ=78.81),78.95→0.14 (Δ=78.81),70.79,252.31,6.722,0.1381425694379892
2824,222733.04,-7.0062,26.4894,79.95,79.95,0.86,0.86,79.08,79.08,79.95→0.86 (Δ=79.08),79.95→0.86 (Δ=79.08),70.79,252.31,7.0062,0.14393146146307956
2825,221737.89,-7.085,26.2662,78.74,78.74,0.34,0.34,78.4,78.4,78.74→0.34 (Δ=78.40),78.74→0.34 (Δ=78.40),70.79,252.31,7.085,0.14549810941180524
2826,223166.33,-7.2002,26.3623,77.19,77.19,1.89,1.89,75.3,75.3,77.19→1.89 (Δ=75.30),77.19→1.89 (Δ=75.30),70.79,252.31,7.2002,0.14781087655144057
2827,224427.6,-7.1421,26.1788,78.93,78.93,0.15,0.15,78.78,78.78,78.93→0.15 (Δ=78.78),78.93→0.15 (Δ=78.78),70.79,252.31,7.1421,0.1465656498142793
2828,224837.99,-6.4676,25.8407,79.21,79.21,0.13,0.13,79.08,79.08,79.21→0.13 (Δ=79.08),79.21→0.13 (Δ=79.08),70.79,252.31,6.4676,0.13267652031105348
2829,225022.96,-6.4409,25.9141,78.67,78.67,0.42,0.42,78.25,78.25,78.67→0.42 (Δ=78.25),78.67→0.42 (Δ=78.25),70.79,252.31,6.4409,0.1320815077141044
